0 5 15 1.10751 0
0 6 15 1.03287 0
0 7 15 1.07668 0
0 8 15 1.03758 0
0 9 15 1.08417 0
0 10 15 1.1094 0
0 11 15 1.04588 0
0 12 15 1.09978 0
0 13 15 1.10121 0
0 14 15 1.0985 0
0 15 15 1.07597 0
1 0 0 1.00584 0
1 1 0 0.991739 0
1 2 0 1.04076 0
1 3 0 0.989385 0
1 7 0 0.957583 0
1 8 0 0.942439 0
1 0 1 0.96917 0
1 1 1 0.950773 0
1 2 1 1.00249 0
1 3 1 0.95195 0
1 7 1 0.92104 0
1 8 1 0.906307 0
1 0 2 0.985122 0
1 1 2 0.967623 0
1 2 2 1.01795 0
1 3 2 0.967184 0
1 7 2 0.935621 0
1 8 2 0.920832 0
1 0 3 1.00595 0
1 1 3 0.990189 0
1 2 3 1.04015 0
1 3 3 0.987531 0
1 7 3 0.954839 0
1 8 3 0.940718 0
1 0 4 0.990917 0
1 1 4 0.975577 0
1 2 4 1.0252 0
1 3 4 0.974288 0
1 7 4 0.941412 0
1 8 4 0.92702 0
1 0 5 1.00671 0
1 1 5 0.99208 0
1 2 5 1.04264 0
1 3 5 0.990048 0
1 7 5 0.956649 0
1 8 5 0.942892 0
1 0 6 0.96557 0
1 1 6 0.950451 0
1 2 6 0.998704 0
1 3 6 0.949055 0
1 7 6 0.917574 0
1 8 6 0.903503 0
1 0 7 0.891906 0
1 1 7 0.87781 0
1 2 7 0.922639 0
1 3 7 0.875712 0
1 7 7 0.853554 0
1 8 7 0.836195 0
1 0 8 0.989769 0
1 1 8 0.974462 0
1 2 8 1.02441 0
1 3 8 0.972957 0
1 7 8 0.942627 0
1 8 8 0.925595 0
1 0 9 0.958183 0
1 1 9 0.943537 0
1 2 9 0.99262 0
1 3 9 0.941384 0
1 7 9 0.910448 0
1 8 9 0.89467 0
1 0 10 0.94311 0
1 1 10 0.930002 0
1 2 10 0.977494 0
1 3 10 0.927837 0
1 7 10 0.89765 0
1 8 10 0.882992 0
1 0 11 0.996567 0
1 1 11 0.981705 0
1 2 11 1.03187 0
1 3 11 0.978015 0
1 7 11 0.946121 0
1 8 11 0.931507 0
1 0 12 1.00398 0
1 1 12 0.989787 0
1 2 12 1.04028 0
1 3 12 0.986024 0
1 7 12 0.954241 0
1 8 12 0.939639 0
1 0 13 0.896427 0
1 1 13 0.882492 0
1 2 13 0.927603 0
1 3 13 0.879707 0
1 7 13 0.850951 0
1 8 13 0.83792 0
1 0 14 1.02997 0
1 1 14 1.01547 0
1 2 14 1.06817 0
1 3 14 1.01254 0
1 7 14 0.98002 0
1 8 14 0.963423 0
1 0 15 0.953121 0
1 1 15 0.938522 0
1 2 15 0.986155 0
1 3 15 0.937939 0
1 7 15 0.907522 0
1 8 15 0.891172 0
2 0 0 1.06379 0
2 1 0 1.10875 0
2 2 0 1.02294 0
2 3 0 1.02842 0
2 4 0 1.06084 0
2 5 0 1.0194 0
2 6 0 1.05202 0
2 7 0 1.07026 0
2 8 0 0.991063 0
2 9 0 1.00772 0
2 10 0 1.0433 0
2 11 0 1.07869 0
2 12 0 1.04086 0
2 13 0 1.06181 0
2 14 0 1.02712 0
2 0 1 0.995685 0
2 1 1 1.03281 0
2 2 1 0.955546 0
2 3 1 0.959761 0
2 4 1 0.991299 0
2 5 1 0.951227 0
2 6 1 0.982886 0
2 7 1 1.0003 0
2 8 1 0.924545 0
2 9 1 0.939693 0
2 10 1 0.973191 0
2 11 1 1.0087 0
2 12 1 0.972144 0
2 13 1 0.993519 0
2 14 1 0.960164 0
2 0 2 1.04864 0
2 1 2 1.08857 0
2 2 2 1.00562 0
2 3 2 1.01227 0
2 4 2 1.04421 0
2 5 2 1.00279 0
2 6 2 1.0365 0
2 7 2 1.05444 0
2 8 2 0.974793 0
2 9 2 0.991239 0
2 10 2 1.02675 0
2 11 2 1.06391 0
2 12 2 1.02552 0
2 13 2 1.04714 0
2 14 2 1.01293 0
2 0 3 1.10698 0
2 1 3 1.15985 0
2 2 3 1.06676 0
2 3 3 1.07236 0
2 4 3 1.10393 0
2 5 3 1.06069 0
2 6 3 1.09578 0
2 7 3 1.11475 0
2 8 3 1.03064 0
2 9 3 1.04788 0
2 10 3 1.08533 0
2 11 3 1.1247 0
2 12 3 1.084 0
2 13 3 1.10751 0
2 14 3 1.06881 0
2 0 4 1.05695 0
2 1 4 1.10478 0
2 2 4 1.01516 0
2 3 4 1.02202 0
2 4 4 1.05319 0
2 5 4 1.0132 0
2 6 4 1.04602 0
2 7 4 1.06436 0
2 8 4 0.983777 0
2 9 4 1.00063 0
2 10 4 1.03641 0
2 11 4 1.07385 0
2 12 4 1.03511 0
2 13 4 1.05746 0
2 14 4 1.02133 0
2 0 5 1.06973 0
2 1 5 1.11893 0
2 2 5 1.02921 0
2 3 5 1.03518 0
2 4 5 1.06659 0
2 5 5 1.024 0
2 6 5 1.05907 0
2 7 5 1.07706 0
2 8 5 0.996679 0
2 9 5 1.01315 0
2 10 5 1.04979 0
2 11 5 1.08783 0
2 12 5 1.04761 0
2 13 5 1.07017 0
2 14 5 1.03459 0
2 0 6 1.01777 0
2 1 6 1.06565 0
2 2 6 0.979373 0
2 3 6 0.985911 0
2 4 6 1.01836 0
2 5 6 0.976077 0
2 6 6 1.01061 0
2 7 6 1.02541 0
2 8 6 0.948997 0
2 9 6 0.964438 0
2 10 6 0.998979 0
2 11 6 1.03578 0
2 12 6 0.997692 0
2 13 6 1.01927 0
2 14 6 0.98573 0
2 0 7 1.04993 0
2 1 7 1.09893 0
2 2 7 1.01005 0
2 3 7 1.01582 0
2 4 7 1.04851 0
2 5 7 1.00559 0
2 6 7 1.04112 0
2 7 7 1.0568 0
2 8 7 0.978975 0
2 9 7 0.993864 0
2 10 7 1.0298 0
2 11 7 1.06841 0
2 12 7 1.02848 0
2 13 7 1.05094 0
2 14 7 1.01543 0
2 0 8 1.01612 0
2 1 8 1.06305 0
2 2 8 0.977015 0
2 3 8 0.982285 0
2 4 8 1.01406 0
2 5 8 0.973506 0
2 6 8 1.00636 0
2 7 8 1.02191 0
2 8 8 0.94526 0
2 9 8 0.962214 0
2 10 8 0.996687 0
2 11 8 1.03274 0
2 12 8 0.995101 0
2 13 8 1.01635 0
2 14 8 0.983357 0
2 0 10 1.01528 0
2 1 10 1.0629 0
2 2 10 0.977071 0
2 3 10 0.982667 0
2 4 10 1.01391 0
2 5 10 0.973828 0
2 6 10 1.00659 0
2 7 10 1.02271 0
2 8 10 0.945569 0
2 9 10 0.961178 0
2 10 10 0.99506 0
2 11 10 1.03282 0
2 12 10 0.995946 0
2 13 10 1.01636 0
2 14 10 0.983149 0
2 0 11 0.98887 0
2 1 11 1.03575 0
2 2 11 0.950057 0
2 3 11 0.957045 0
2 4 11 0.98771 0
2 5 11 0.948147 0
2 6 11 0.980085 0
2 7 11 0.996872 0
2 8 11 0.921831 0
2 9 11 0.937791 0
2 10 11 0.969633 0
2 11 11 1.00569 0
2 12 11 0.968821 0
2 13 11 0.989286 0
2 14 11 0.95708 0
2 0 12 1.02614 0
2 1 12 1.07428 0
2 2 12 0.986035 0
2 3 12 0.992505 0
2 4 12 1.02473 0
2 5 12 0.982998 0
2 6 12 1.01596 0
2 7 12 1.03366 0
2 8 12 0.956237 0
2 9 12 0.971838 0
2 10 12 1.00753 0
2 11 12 1.04671 0
2 12 12 1.00818 0
2 13 12 1.02586 0
2 14 12 0.991409 0
2 0 13 1.06079 0
2 1 13 1.1109 0
2 2 13 1.02101 0
2 3 13 1.02705 0
2 4 13 1.0606 0
2 5 13 1.01806 0
2 6 13 1.05253 0
2 7 13 1.07057 0
2 8 13 0.989061 0
2 9 13 1.00561 0
2 10 13 1.04113 0
2 11 13 1.07944 0
2 12 13 1.04261 0
2 13 13 1.06189 0
2 14 13 1.02742 0
2 0 14 1.03499 0
2 1 14 1.0824 0
2 2 14 0.996601 0
2 3 14 1.00177 0
2 4 14 1.03489 0
2 5 14 0.991935 0
2 6 14 1.02592 0
2 7 14 1.04317 0
2 8 14 0.965101 0
2 9 14 0.980145 0
2 10 14 1.01669 0
2 11 14 1.05187 0
2 12 14 1.01527 0
2 13 14 1.03445 0
2 14 14 1.00218 0
3 0 0 1.02668 0
3 1 0 1.05936 0
3 2 0 1.08615 0
3 3 0 1.06914 0
3 4 0 1.0033 0
3 5 0 1.04672 0
3 7 0 1.00311 0
3 8 0 1.06115 0
3 9 0 1.0264 0
3 10 0 1.07247 0
3 11 0 1.01683 0
3 12 0 1.06141 0
3 13 0 0.98663 0
3 14 0 1.08288 0
3 15 0 1.09865 0
3 0 1 0.896415 0
3 5 1 0.886632 0
3 7 1 0.894764 0
3 15 1 0.944132 0
3 0 2 0.958758 0
3 1 2 0.991373 0
3 2 2 1.01735 0
3 3 2 1.00148 0
3 4 2 0.937938 0
3 5 2 0.980391 0
3 7 2 0.937721 0
3 8 2 0.992541 0
3 9 2 0.95922 0
3 10 2 1.00326 0
3 11 2 0.950558 0
3 12 2 0.992706 0
3 13 2 0.921237 0
3 14 2 1.0139 0
3 15 2 1.02952 0
3 0 3 0.938772 0
3 1 3 0.972454 0
3 2 3 0.99648 0
3 3 3 0.983469 0
3 4 3 0.921026 0
3 5 3 0.961268 0
3 7 3 0.919383 0
3 8 3 0.973386 0
3 9 3 0.940748 0
3 10 3 0.98233 0
3 11 3 0.931532 0
3 12 3 0.973319 0
3 13 3 0.90318 0
3 14 3 0.993651 0
3 15 3 1.00895 0
3 0 4 0.945405 0
3 1 4 0.978441 0
3 2 4 1.00276 0
3 3 4 0.987975 0
3 4 4 0.926133 0
3 5 4 0.96733 0
3 7 4 0.925474 0
3 8 4 0.980402 0
3 9 4 0.947152 0
3 10 4 0.990976 0
3 11 4 0.939097 0
3 12 4 0.980622 0
3 13 4 0.910305 0
3 14 4 1.00016 0
3 15 4 1.01719 0
3 0 5 0.96506 0
3 1 5 0.9989 0
3 2 5 1.02523 0
3 3 5 1.00911 0
3 4 5 0.947918 0
3 5 5 0.991991 0
3 7 5 0.946836 0
3 8 5 1.00176 0
3 9 5 0.968487 0
3 10 5 1.0118 0
3 11 5 0.958123 0
3 12 5 1.00164 0
3 13 5 0.930079 0
3 14 5 1.02211 0
3 15 5 1.03808 0
3 0 7 0.941011 0
3 1 7 0.974489 0
3 2 7 0.999141 0
3 3 7 0.981835 0
3 4 7 0.922634 0
3 5 7 0.962816 0
3 7 7 0.92086 0
3 8 7 0.975121 0
3 9 7 0.944277 0
3 10 7 0.987067 0
3 11 7 0.934807 0
3 12 7 0.97648 0
3 13 7 0.907341 0
3 14 7 0.997508 0
3 15 7 1.01366 0
3 0 8 0.89627 0
3 1 8 0.928294 0
3 2 8 0.952441 0
3 3 8 0.936783 0
3 4 8 0.878916 0
3 5 8 0.917206 0
3 7 8 0.88043 0
3 8 8 0.93158 0
3 9 8 0.900573 0
3 10 8 0.9408 0
3 11 8 0.890392 0
3 12 8 0.930038 0
3 13 8 0.863319 0
3 14 8 0.949375 0
3 15 8 0.963463 0
3 0 9 0.948492 0
3 1 9 0.981967 0
3 2 9 1.00739 0
3 3 9 0.990932 0
3 4 9 0.928484 0
3 5 9 0.971465 0
3 7 9 0.928916 0
3 8 9 0.983222 0
3 9 9 0.953984 0
3 10 9 0.995541 0
3 11 9 0.941864 0
3 12 9 0.983412 0
3 13 9 0.91342 0
3 14 9 1.00336 0
3 15 9 1.02097 0
3 0 10 0.838475 0
3 1 10 0.86862 0
3 2 10 0.891363 0
3 3 10 0.876602 0
3 4 10 0.823031 0
3 5 10 0.85912 0
3 7 10 0.821671 0
3 8 10 0.868138 0
3 9 10 0.845315 0
3 10 10 0.88348 0
3 11 10 0.833665 0
3 12 10 0.870701 0
3 13 10 0.808021 0
3 14 10 0.887408 0
3 15 10 0.902132 0
3 0 11 0.885101 0
3 1 11 0.916216 0
3 2 11 0.940889 0
3 3 11 0.923896 0
3 4 11 0.867684 0
3 5 11 0.9062 0
3 7 11 0.866413 0
3 8 11 0.917874 0
3 9 11 0.888327 0
3 10 11 0.932097 0
3 11 11 0.881387 0
3 12 11 0.920479 0
3 13 11 0.852823 0
3 14 11 0.936398 0
3 15 11 0.952434 0
3 0 12 0.917321 0
3 1 12 0.949356 0
3 2 12 0.974708 0
3 3 12 0.958998 0
3 4 12 0.899136 0
3 5 12 0.939278 0
3 7 12 0.898067 0
3 8 12 0.95081 0
3 9 12 0.920047 0
3 10 12 0.963872 0
3 11 12 0.909538 0
3 12 12 0.955445 0
3 13 12 0.885332 0
3 14 12 0.972018 0
3 15 12 0.986613 0
3 0 13 0.906732 0
3 1 13 0.940638 0
3 2 13 0.964936 0
3 3 13 0.949298 0
3 4 13 0.890224 0
3 5 13 0.931129 0
3 7 13 0.889726 0
3 8 13 0.942384 0
3 9 13 0.911354 0
3 10 13 0.952627 0
3 11 13 0.901228 0
3 12 13 0.94338 0
3 13 13 0.874148 0
3 14 13 0.961403 0
3 15 13 0.977713 0
3 0 14 0.95233 0
3 1 14 0.987515 0
3 2 14 1.01396 0
3 3 14 0.997041 0
3 4 14 0.935215 0
3 5 14 0.976277 0
3 7 14 0.933648 0
3 8 14 0.98953 0
3 9 14 0.957268 0
3 10 14 1.00003 0
3 11 14 0.947087 0
3 12 14 0.989929 0
3 13 14 0.91941 0
3 14 14 1.01076 0
3 15 14 1.0263 0
3 0 15 0.905797 0
3 1 15 0.935697 0
3 2 15 0.962285 0
3 3 15 0.945393 0
3 4 15 0.889273 0
3 5 15 0.926698 0
3 7 15 0.88521 0
3 8 15 0.938653 0
3 9 15 0.90796 0
3 10 15 0.949553 0
3 11 15 0.898358 0
3 12 15 0.936328 0
3 13 15 0.872314 0
3 14 15 0.959995 0
3 15 15 0.98169 0
