0 4 8 3.48953
0 5 8 3.53179
0 6 8 3.4965
0 7 8 3.56779
0 8 8 3.56779
0 9 8 3.48953
0 10 8 3.5035
0 11 8 3.48259
0 12 8 3.5035
0 13 8 3.47567
0 14 8 3.48953
0 15 8 3.48953
0 0 9 3.39476
0 1 9 3.41463
0 2 9 3.42131
0 3 9 3.40798
0 4 9 3.39476
0 5 9 3.42801
0 6 9 3.42131
0 7 9 3.44149
0 8 9 3.48259
0 9 9 3.44149
0 10 9 3.41463
0 11 9 3.41463
0 12 9 3.42801
0 13 9 3.39476
0 14 9 3.42131
0 15 9 3.42131
0 0 10 3.59712
0 1 10 3.56053
0 2 10 3.52467
0 3 10 3.5533
0 4 10 3.57508
0 5 10 3.53893
0 6 10 3.56053
0 7 10 3.5533
0 8 10 3.5461
0 9 10 3.56779
0 10 10 3.63448
0 11 10 3.56779
0 12 10 3.5824
0 13 10 3.5533
0 14 10 3.5824
0 15 10 3.53179
0 0 11 3.44149
0 1 11 3.41463
0 2 11 3.39476
0 3 11 3.3557
0 4 11 3.40798
0 5 11 3.40136
0 6 11 3.40136
0 7 11 3.38164
0 8 11 3.38164
0 9 11 3.40136
0 10 11 3.45508
0 11 11 3.46192
0 12 11 3.42131
0 13 11 3.40798
0 14 11 3.38819
0 15 11 3.43474
0 0 12 3.40798
0 1 12 3.42131
0 2 12 3.42801
0 3 12 3.42801
0 4 12 3.42131
0 5 12 3.44149
0 6 12 3.44149
0 7 12 3.44828
0 8 12 3.44149
0 9 12 3.42801
0 10 12 3.42801
0 11 12 3.48953
0 12 12 3.47567
0 13 12 3.44149
0 14 12 3.42801
0 15 12 3.44828
0 0 13 3.65726
0 1 13 3.62694
0 2 13 3.68034
0 3 13 3.59712
0 4 13 3.66492
0 5 13 3.65726
0 6 13 3.61197
0 7 13 3.67261
0 8 13 3.68809
0 9 13 3.63448
0 10 13 3.67261
0 11 13 3.68034
0 12 13 3.71156
0 13 13 3.72737
0 14 13 3.65726
0 15 13 3.64964
0 0 14 3.56779
0 1 14 3.56779
0 2 14 3.51759
0 3 14 3.47567
0 4 14 3.4965
0 5 14 3.51053
0 6 14 3.51759
0 7 14 3.48953
0 8 14 3.51053
0 9 14 3.53893
0 10 14 3.53893
0 11 14 3.69588
0 12 14 3.47567
0 13 14 3.7037
0 14 14 3.71156
0 15 14 3.5533
0 0 15 39.3258
0 1 15 3.42131
0 2 15 3.42131
0 3 15 3.48953
0 4 15 3.38164
0 5 15 3.43474
0 6 15 3.37512
0 7 15 3.38164
0 8 15 28
0 9 15 33.9806
0 10 15 3.37512
0 11 15 3.33016
0 12 15 3.36862
0 13 15 29.4118
0 14 15 36.8421
0 15 15 34.6535
1 0 0 3.22581
1 1 0 3.21396
1 2 0 3.17893
1 3 0 3.20807
1 7 0 3.18471
1 8 0 3.16742
1 0 1 3.29877
1 1 1 3.33016
1 2 1 3.29257
1 3 1 3.305
1 7 1 3.29877
1 8 1 3.305
1 0 2 3.25581
1 1 2 3.28022
1 2 2 3.27409
1 3 2 3.23774
1 7 2 3.21396
1 8 2 3.24374
1 0 3 3.18471
1 1 3 3.1617
1 2 3 3.20807
1 3 3 3.22581
1 7 3 3.18471
1 8 3 3.15032
1 0 4 3.21987
1 1 4 3.23176
1 2 4 3.21987
1 3 4 3.24977
1 7 4 3.22581
1 8 4 3.24977
1 0 5 3.17893
1 1 5 3.17893
1 2 5 3.17316
1 3 5 3.18471
1 7 5 3.19052
1 8 5 3.1617
1 0 6 3.29257
1 1 6 3.29257
1 2 6 3.33016
1 3 6 3.32384
1 7 6 3.31754
1 8 6 3.305
1 0 7 3.61944
1 1 7 3.61197
1 2 7 3.61197
1 3 7 3.59712
1 7 7 3.68809
1 8 7 3.64964
1 0 8 3.23774
1 1 8 3.25581
1 2 8 3.26188
1 3 8 3.26188
1 7 8 3.26797
1 8 8 3.28022
1 0 9 3.33651
1 1 9 3.33016
1 2 9 3.3557
1 3 9 3.34928
1 7 9 3.36862
1 8 9 3.37512
1 0 10 3.38819
1 1 10 3.42131
1 2 10 3.42801
1 3 10 3.42801
1 7 10 3.38164
1 8 10 3.41463
1 0 11 3.21987
1 1 11 3.24374
1 2 11 3.23774
1 3 11 3.21987
1 7 11 3.21987
1 8 11 3.23774
1 0 12 3.21987
1 1 12 3.17893
1 2 12 3.19635
1 3 12 3.23774
1 7 12 3.21396
1 8 12 3.20807
1 0 13 3.61197
1 1 13 3.62694
1 2 13 3.65726
1 3 13 3.64964
1 7 13 3.5824
1 8 13 3.62694
1 0 14 3.14465
1 1 14 3.15032
1 2 14 3.18471
1 3 14 3.14465
1 7 14 3.14465
1 8 14 3.156
1 0 15 3.51759
1 1 15 3.53893
1 2 15 3.48953
1 3 15 3.43474
1 7 15 3.52467
1 8 15 3.62694
2 0 0 2.83401
2 1 0 2.75374
2 2 0 2.76243
2 3 0 2.75374
2 4 0 2.77118
2 5 0 2.78441
2 6 0 2.7668
2 7 0 2.77557
2 8 0 2.7668
2 9 0 2.76243
2 10 0 2.7408
2 11 0 2.7668
2 12 0 2.7451
2 13 0 2.75808
2 14 0 2.74941
2 0 1 3.01464
2 1 1 3.04083
2 2 1 2.9889
2 3 1 2.97366
2 4 1 2.97366
2 5 1 2.96359
2 6 1 2.97872
2 7 1 2.93871
2 8 1 2.96862
2 9 1 2.9838
2 10 1 2.96862
2 11 1 2.97366
2 12 1 2.9889
2 13 1 2.94365
2 14 1 2.9838
2 0 2 2.83861
2 1 2 2.90456
2 2 2 2.89495
2 3 2 2.82943
2 4 2 2.83861
2 5 2 2.84322
2 6 2 2.84322
2 7 2 2.84322
2 8 2 2.83861
2 9 2 2.82943
2 10 2 2.83401
2 11 2 2.82486
2 12 2 2.81124
2 13 2 2.82486
2 14 2 2.80674
2 0 3 2.67789
2 1 3 2.68199
2 2 3 2.71528
2 3 3 2.72374
2 4 3 2.67789
2 5 3 2.6738
2 6 3 2.65756
2 7 3 2.66565
2 8 3 2.66972
2 9 3 2.69024
2 10 3 2.68199
2 11 3 2.63753
2 12 3 2.67789
2 13 3 2.68199
2 14 3 2.69024
2 0 4 2.78884
2 1 4 2.81124
2 2 4 2.81577
2 3 4 2.86182
2 4 4 2.87121
2 5 4 2.81124
2 6 4 2.77557
2 7 4 2.80674
2 8 4 2.80224
2 9 4 2.78441
2 10 4 2.77557
2 11 4 2.80224
2 12 4 2.80224
2 13 4 2.7933
2 14 4 2.80674
2 0 5 2.77118
2 1 5 2.7668
2 2 5 2.77557
2 3 5 2.77557
2 4 5 2.81124
2 5 5 2.84322
2 6 5 2.76243
2 7 5 2.78441
2 8 5 2.7408
2 9 5 2.76243
2 10 5 2.77998
2 11 5 2.77557
2 12 5 2.78441
2 13 5 2.77557
2 14 5 2.7668
2 0 6 2.91424
2 1 6 2.91424
2 2 6 2.9191
2 3 6 2.90939
2 4 6 2.89975
2 5 6 2.96862
2 6 6 2.97872
2 7 6 2.9191
2 8 6 2.89975
2 9 6 2.91424
2 10 6 2.92887
2 11 6 2.9191
2 12 6 2.89017
2 13 6 2.90939
2 14 6 2.90939
2 0 7 2.83401
2 1 7 2.81124
2 2 7 2.78441
2 3 7 2.83861
2 4 7 2.83861
2 5 7 2.82486
2 6 7 2.89495
2 7 7 2.88541
2 8 7 2.84322
2 9 7 2.81577
2 10 7 2.83401
2 11 7 2.81577
2 12 7 2.82486
2 13 7 2.82486
2 14 7 2.82486
2 0 8 2.92887
2 1 8 2.92398
2 2 8 2.90939
2 3 8 2.9191
2 4 8 2.89975
2 5 8 2.92887
2 6 8 2.91424
2 7 8 2.96862
2 8 8 2.96862
2 9 8 2.92398
2 10 8 2.90939
2 11 8 2.9191
2 12 8 2.87592
2 13 8 2.9191
2 14 8 2.91424
2 0 10 2.91424
2 1 10 2.93378
2 2 10 2.92887
2 3 10 2.94365
2 4 10 2.93871
2 5 10 2.93378
2 6 10 2.93871
2 7 10 2.92887
2 8 10 2.90939
2 9 10 2.97366
2 10 10 2.97872
2 11 10 2.92398
2 12 10 2.92398
2 13 10 2.90939
2 14 10 2.93378
2 0 11 3.01984
2 1 11 3.01464
2 2 11 3.01984
2 3 11 3.00429
2 4 11 3.00429
2 5 11 3.03556
2 6 11 3.02506
2 7 11 3.02506
2 8 11 3.0303
2 9 11 3.00946
2 10 11 3.07828
2 11 11 3.07828
2 12 11 3.00946
2 13 11 3.0303
2 14 11 2.99914
2 0 12 2.90456
2 1 12 2.92887
2 2 12 2.89495
2 3 12 2.92887
2 4 12 2.90456
2 5 12 2.91424
2 6 12 2.92887
2 7 12 2.89495
2 8 12 2.93378
2 9 12 2.90939
2 10 12 2.92398
2 11 12 2.97366
2 12 12 2.96862
2 13 12 2.90939
2 14 12 2.89495
2 0 13 2.83861
2 1 13 2.81124
2 2 13 2.80674
2 3 13 2.80674
2 4 13 2.83401
2 5 13 2.84784
2 6 13 2.83401
2 7 13 2.82031
2 8 13 2.81577
2 9 13 2.81577
2 10 13 2.81577
2 11 13 2.82943
2 12 13 2.89017
2 13 13 2.90939
2 14 13 2.82486
2 0 14 2.93871
2 1 14 2.9191
2 2 14 2.93871
2 3 14 2.9191
2 4 14 2.93378
2 5 14 2.94861
2 6 14 2.90939
2 7 14 2.92398
2 8 14 2.90456
2 9 14 2.91424
2 10 14 2.90939
2 11 14 2.90456
2 12 14 3.00946
2 13 14 3.04613
2 14 14 2.96862
3 0 0 2.80674
3 1 0 2.76243
3 2 0 2.75374
3 3 0 2.73224
3 4 0 2.7408
3 5 0 2.72374
3 7 0 2.72798
3 8 0 2.7408
3 9 0 2.73651
3 10 0 2.7195
3 11 0 2.7451
3 12 0 2.71528
3 13 0 2.72374
3 14 0 2.69854
3 15 0 2.72798
3 0 1 6.4695
3 5 1 6.37523
3 7 1 6.35209
3 15 1 6.32911
3 0 2 2.89017
3 1 2 2.95858
3 2 2 3.00429
3 3 2 2.91424
3 4 2 2.92398
3 5 2 2.89975
3 7 2 2.91424
3 8 2 2.88541
3 9 2 2.91424
3 10 2 2.91424
3 11 2 2.87592
3 12 2 2.90456
3 13 2 2.89017
3 14 2 2.9191
3 15 2 2.90939
3 0 3 2.9889
3 1 3 2.9889
3 2 3 3.01984
3 3 3 3.03556
3 4 3 2.97366
3 5 3 2.97366
3 7 3 2.9838
3 8 3 2.9838
3 9 3 2.97872
3 10 3 2.95858
3 11 3 2.95359
3 12 3 2.96862
3 13 3 2.97872
3 14 3 2.96862
3 15 3 2.96862
3 0 4 2.96862
3 1 4 2.93871
3 2 4 2.94365
3 3 4 2.99914
3 4 4 3.0303
3 5 4 2.95359
3 7 4 2.93378
3 8 4 2.92887
3 9 4 2.92398
3 10 4 2.97366
3 11 4 2.93871
3 12 4 2.95858
3 13 4 2.95858
3 14 4 2.96359
3 15 4 2.96862
3 0 5 2.88541
3 1 5 2.88541
3 2 5 2.88541
3 3 5 2.88066
3 4 5 2.96359
3 5 5 2.95858
3 7 5 2.89495
3 8 5 2.89975
3 9 5 2.90456
3 10 5 2.88066
3 11 5 2.90456
3 12 5 2.90456
3 13 5 2.90939
3 14 5 2.88541
3 15 5 2.89975
3 0 7 2.95858
3 1 7 2.9889
3 2 7 2.96359
3 3 7 2.94861
3 4 7 2.95858
3 5 7 2.9889
3 7 7 3.04083
3 8 7 2.96862
3 9 7 2.9889
3 10 7 2.9838
3 11 7 2.95359
3 12 7 2.96862
3 13 7 2.97872
3 14 7 2.96862
3 15 7 2.96862
3 0 8 3.12221
3 1 8 3.11665
3 2 8 3.14465
3 3 8 3.13901
3 4 8 3.12221
3 5 8 3.13901
3 7 8 3.16742
3 8 8 3.19052
3 9 8 3.13901
3 10 8 3.11665
3 11 8 3.13901
3 12 8 3.13901
3 13 8 3.16742
3 14 8 3.09461
3 15 8 3.14465
3 0 9 2.96359
3 1 9 2.9838
3 2 9 2.93378
3 3 9 2.9191
3 4 9 2.94365
3 5 9 2.94861
3 7 9 2.97366
3 8 9 2.99914
3 9 9 3.0303
3 10 9 2.9889
3 11 9 2.95359
3 12 9 2.97872
3 13 9 2.95858
3 14 9 2.95359
3 15 9 2.94365
3 0 10 3.34928
3 1 10 3.38164
3 2 10 3.38164
3 3 10 3.39476
3 4 10 3.37512
3 5 10 3.37512
3 7 10 3.38819
3 8 10 3.3557
3 9 10 3.42801
3 10 10 3.39476
3 11 10 3.40798
3 12 10 3.36862
3 13 10 3.38819
3 14 10 3.36862
3 15 10 3.39476
3 0 11 3.19052
3 1 11 3.19052
3 2 11 3.16742
3 3 11 3.156
3 4 11 3.19052
3 5 11 3.19635
3 7 11 3.17316
3 8 11 3.18471
3 9 11 3.19052
3 10 11 3.23176
3 11 11 3.25581
3 12 11 3.2022
3 13 11 3.19635
3 14 11 3.23774
3 15 11 3.22581
3 0 12 3.03556
3 1 12 3.08914
3 2 12 3.0303
3 3 12 3.0837
3 4 12 3.07828
3 5 12 3.06748
3 7 12 3.04083
3 8 12 3.06212
3 9 12 3.07828
3 10 12 3.04613
3 11 12 3.14465
3 12 12 3.11665
3 13 12 3.06748
3 14 12 3.15032
3 15 12 3.0837
3 0 13 3.11111
3 1 13 3.10559
3 2 13 3.10009
3 3 13 3.08914
3 4 13 3.07828
3 5 13 3.08914
3 7 13 3.10009
3 8 13 3.10559
3 9 13 3.0837
3 10 13 3.09461
3 11 13 3.10559
3 12 13 3.156
3 13 13 3.22581
3 14 13 3.16742
3 15 13 3.13339
3 0 14 2.93378
3 1 14 2.95858
3 2 14 2.97366
3 3 14 2.9191
3 4 14 2.96862
3 5 14 2.94365
3 7 14 2.96862
3 8 14 2.9889
3 9 14 2.95858
3 10 14 2.93378
3 11 14 3.01984
3 12 14 2.96359
3 13 14 3.0303
3 14 14 3.05677
3 15 14 2.9889
3 0 15 3.13339
3 1 15 3.14465
3 2 15 3.156
3 3 15 3.18471
3 4 15 3.17893
3 5 15 3.15032
3 7 15 3.1617
3 8 15 3.16742
3 9 15 3.19052
3 10 15 3.1617
3 11 15 3.156
3 12 15 3.2022
3 13 15 3.156
3 14 15 3.25581
3 15 15 3.31126
