# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 80 MeV
52.390583	1.635000	22.983087
52.112898	1.650000	23.193941
51.834672	1.665000	23.404795
51.555901	1.680000	23.615649
51.276581	1.695000	23.826503
50.996710	1.710000	24.037357
50.716282	1.725000	24.248211
50.435296	1.740000	24.459065
50.153746	1.755000	24.669919
49.871629	1.770000	24.880773
49.588941	1.785000	25.091627
49.305678	1.800000	25.302481
49.021837	1.815000	25.513335
48.737412	1.830000	25.724189
48.452400	1.845000	25.935043
48.166797	1.860000	26.145897
47.880599	1.875000	26.356751
47.593801	1.890000	26.567605
47.306399	1.905000	26.778459
47.018388	1.920000	26.989313
46.729764	1.935000	27.200167
46.440522	1.950000	27.411021
46.150658	1.965000	27.621875
45.860166	1.980000	27.832729
45.569043	1.995000	28.043583
45.277283	2.010000	28.254437
44.984881	2.025000	28.465291
44.691832	2.040000	28.676145
44.398131	2.055000	28.886999
44.103773	2.070000	29.097853
43.808752	2.085000	29.308707
43.513062	2.100000	29.519561
43.216700	2.115000	29.730415
42.919657	2.130000	29.941269
42.621930	2.145000	30.152123
42.323512	2.160000	30.362977
42.024397	2.175000	30.573831
41.724578	2.190000	30.784685
41.424051	2.205000	30.995539
41.122807	2.220000	31.206393
40.820842	2.235000	31.417247
40.518147	2.250000	31.628101
40.214717	2.265000	31.838955
39.910545	2.280000	32.049809
39.605623	2.295000	32.260663
39.299944	2.310000	32.471517
38.993500	2.325000	32.682371
38.686285	2.340000	32.893225
38.378291	2.355000	33.104079
38.069508	2.370000	33.314933
37.759930	2.385000	33.525787
37.449548	2.400000	33.736641
37.138353	2.415000	33.947495
36.826337	2.430000	34.158349
36.513491	2.445000	34.369203
36.199805	2.460000	34.580057
35.885269	2.475000	34.790911
35.569875	2.490000	35.001765
35.253612	2.505000	35.212619
34.936469	2.520000	35.423474
34.618436	2.535000	35.634328
34.299503	2.550000	35.845182
33.979657	2.565000	36.056036
33.658887	2.580000	36.266890
33.337182	2.595000	36.477744
33.014528	2.610000	36.688598
32.690914	2.625000	36.899452
32.366325	2.640000	37.110306
32.040748	2.655000	37.321160
31.714169	2.670000	37.532014
31.386576	2.685000	37.742868
31.058108	2.700000	37.953722
30.728863	2.715000	38.164576
30.398840	2.730000	38.375430
30.068036	2.745000	38.586284
29.736448	2.760000	38.797138
29.404071	2.775000	39.007992
29.070902	2.790000	39.218846
28.736938	2.805000	39.429700
28.402175	2.820000	39.640554
28.066610	2.835000	39.851408
27.730240	2.850000	40.062262
27.393061	2.865000	40.273116
27.055071	2.880000	40.483970
26.716265	2.895000	40.694824
26.376641	2.910000	40.905678
26.036197	2.925000	41.116532
25.694928	2.940000	41.327386
25.352833	2.955000	41.538240
25.009908	2.970000	41.749094
24.666151	2.985000	41.959948
24.321560	3.000000	42.170802
23.976132	3.015000	42.381656
23.629866	3.030000	42.592510
23.282758	3.045000	42.803364
22.934808	3.060000	43.014218
22.586015	3.075000	43.225072
22.236376	3.090000	43.435926
21.885892	3.105000	43.646780
21.534561	3.120000	43.857634
21.182384	3.135000	44.068488
20.829361	3.150000	44.279342
20.475493	3.165000	44.490196
20.120781	3.180000	44.701050
19.765227	3.195000	44.911904
19.408835	3.210000	45.122758
19.051609	3.225000	45.333612
18.693552	3.240000	45.544466
18.334793	3.255000	45.755320
17.975875	3.270000	45.966174
17.616919	3.285000	46.177028
17.257970	3.300000	46.387882
16.899079	3.315000	46.598736
16.540297	3.330000	46.809590
16.181683	3.345000	47.020444
15.823299	3.360000	47.231298
15.465212	3.375000	47.442152
15.107493	3.390000	47.653006
14.750223	3.405000	47.863860
14.393487	3.420000	48.074714
14.037378	3.435000	48.285568
13.681997	3.450000	48.496422
13.327455	3.465000	48.707276
12.973871	3.480000	48.918130
12.621377	3.495000	49.128984
12.270117	3.510000	49.339838
11.920246	3.525000	49.550692
11.571935	3.540000	49.761546
11.225370	3.555000	49.972400
10.880755	3.570000	50.183254
10.538310	3.585000	50.394108
10.198276	3.600000	50.604962
9.860913	3.615000	50.815816
9.526502	3.630000	51.026670
9.194786	3.645000	51.237524
8.864425	3.660000	51.448378
8.535501	3.675000	51.659232
8.208281	3.690000	51.870086
7.883066	3.705000	52.080940
7.560188	3.720000	52.291794
7.240018	3.735000	52.502648
6.922960	3.750000	52.713502
6.609459	3.765000	52.924356
6.299994	3.780000	53.135210
5.995077	3.795000	53.346064
5.695251	3.810000	53.556918
5.401081	3.825000	53.767772
5.113148	3.840000	53.978626
4.832038	3.855000	54.189480
4.558329	3.870000	54.400334
4.292583	3.885000	54.611188
4.035323	3.900000	54.822042
3.787028	3.915000	55.032896
3.548111	3.930000	55.243750
3.318917	3.945000	55.454604
3.099704	3.960000	55.665458
2.890645	3.975000	55.876312
2.691822	3.990000	56.087166
2.503225	4.005000	56.298020
2.324760	4.020000	56.508874
2.156254	4.035000	56.719728
1.997466	4.050000	56.930582
1.966849	4.053000	56.972753
1.936606	4.056000	57.014924
1.906734	4.059000	57.057095
1.877231	4.062000	57.099266
1.848094	4.065000	57.141436
1.819319	4.068000	57.183607
1.790904	4.071000	57.225778
1.762846	4.074000	57.267949
1.735142	4.077000	57.310120
1.707788	4.080000	57.352290
1.680781	4.083000	57.394461
1.654118	4.086000	57.436632
1.627796	4.089000	57.478803
1.601811	4.092000	57.520974
1.576161	4.095000	57.563144
1.550841	4.098000	57.605315
1.525848	4.101000	57.647486
1.501179	4.104000	57.689657
1.476831	4.107000	57.731828
1.452799	4.110000	57.773998
1.429081	4.113000	57.816169
1.405673	4.116000	57.858340
1.382572	4.119000	57.900511
1.359773	4.122000	57.942682
1.337274	4.125000	57.984852
1.315070	4.128000	58.027023
1.293159	4.131000	58.069194
1.271536	4.134000	58.111365
1.250199	4.137000	58.153536
1.229144	4.140000	58.195706
1.208367	4.143000	58.237877
1.187864	4.146000	58.280048
1.167633	4.149000	58.322219
1.147669	4.152000	58.364390
1.127970	4.155000	58.406560
1.108531	4.158000	58.448731
1.089349	4.161000	58.490902
1.070422	4.164000	58.533073
1.051744	4.167000	58.575244
1.033314	4.170000	58.617414
1.015128	4.173000	58.659585
0.997181	4.176000	58.701756
0.979472	4.179000	58.743927
0.961996	4.182000	58.786098
0.944750	4.185000	58.828269
0.927731	4.188000	58.870439
0.910936	4.191000	58.912610
0.894362	4.194000	58.954781
0.878005	4.197000	58.996952
0.861861	4.200000	59.039123
0.845928	4.203000	59.081293
0.830203	4.206000	59.123464
0.814682	4.209000	59.165635
0.799363	4.212000	59.207806
0.784243	4.215000	59.249977
0.769318	4.218000	59.292147
0.754585	4.221000	59.334318
0.740042	4.224000	59.376489
0.725685	4.227000	59.418660
0.711512	4.230000	59.460831
0.697520	4.233000	59.503001
0.683705	4.236000	59.545172
0.670065	4.239000	59.587343
0.656575	4.242000	59.629514
0.643192	4.245000	59.671685
0.629914	4.248000	59.713855
0.616739	4.251000	59.756026
0.603668	4.254000	59.798197
0.590700	4.257000	59.840368
0.577834	4.260000	59.882539
0.565071	4.263000	59.924709
0.552409	4.266000	59.966880
0.539832	4.269000	60.009051
0.527356	4.272000	60.051222
0.514979	4.275000	60.093393
0.502701	4.278000	60.135563
0.490522	4.281000	60.177734
0.478441	4.284000	60.219905
0.466456	4.287000	60.262076
0.454569	4.290000	60.304247
0.442777	4.293000	60.346417
0.431080	4.296000	60.388588
0.419478	4.299000	60.430759
0.407969	4.302000	60.472930
0.396553	4.305000	60.515101
0.385226	4.308000	60.557271
0.373989	4.311000	60.599442
0.362838	4.314000	60.641613
0.351775	4.317000	60.683784
0.340796	4.320000	60.725955
0.329900	4.323000	60.768125
0.319087	4.326000	60.810296
0.308354	4.329000	60.852467
0.297702	4.332000	60.894638
0.287129	4.335000	60.936809
0.276633	4.338000	60.978979
0.266213	4.341000	61.021150
0.255866	4.344000	61.063321
0.245592	4.347000	61.105492
0.235388	4.350000	61.147663
0.225252	4.353000	61.189833
0.215182	4.356000	61.232004
0.205174	4.359000	61.274175
0.195225	4.362000	61.316346
0.185333	4.365000	61.358517
0.175492	4.368000	61.400687
0.165698	4.371000	61.442858
0.155946	4.374000	61.485029
0.146231	4.377000	61.527200
0.136544	4.380000	61.569371
0.126878	4.383000	61.611541
0.117222	4.386000	61.653712
0.107566	4.389000	61.695883
0.097894	4.392000	61.738054
0.088190	4.395000	61.780225
0.078430	4.398000	61.822395
0.068587	4.401000	61.864566
0.058623	4.404000	61.906737
0.048489	4.407000	61.948908
0.038115	4.410000	61.991079
0.027405	4.413000	62.033249
0.016227	4.416000	62.075420
0.004537	4.419000	62.117591
0.000722	4.420000	62.131648
